1559243306766027155
401132, 142, -18, -3984, -20, 38, 11, 317, -78, -1045, 26.02, 169.77, 156.32
401142, 184, -46, -3988, -21, 38, 11, 328, -67, -1039, 26.01, 169.76, 156.31
401152, 172, -10, -4028, -18, 37, 11, 324, -73, -1047, 26.01, 169.76, 156.30
401162, 150, -42, -3978, -19, 38, 11, 329, -69, -1040, 26.00, 169.76, 156.30
401172, 174, -52, -3964, -17, 37, 12, 322, -73, -1033, 26.00, 169.76, 156.29
401183, 156, -24, -4018, -18, 37, 13, 316, -70, -1036, 26.00, 169.76, 156.28
401192, 188, -50, -3988, -18, 38, 11, 326, -71, -1040, 26.00, 169.75, 156.27
401202, 200, -30, -4024, -18, 39, 12, 313, -67, -1034, 25.99, 169.75, 156.26
401212, 174, -22, -3994, -19, 37, 12, 314, -66, -1040, 25.99, 169.75, 156.25
401223, 110, -38, -3952, -17, 37, 11, 322, -69, -1033, 25.99, 169.75, 156.24
401232, 146, -38, -3956, -19, 37, 12, 322, -69, -1049, 25.98, 169.75, 156.23
401242, 216, -24, -3966, -19, 36, 11, 333, -70, -1046, 25.98, 169.74, 156.23
401252, 196, -54, -3982, -18, 37, 11, 329, -76, -1040, 25.98, 169.74, 156.22
401263, 120, -64, -3992, -19, 37, 12, 324, -69, -1038, 25.97, 169.74, 156.21
